shame,choked cold drink front girls strangers
guilt,caught girlfriend house night
joy,passed grade exam
fear,told doctor many months coughing tuberculosis
anger,cousin mine took bottle tablets put water threw
sadness,happened one uncles died whan planning go visit next holidays
disgust,realized closest friend said bad things not around betrayed making friends boyfriend girl
shame,five friends secondary school found bad things saying
guilt,mother returned holiday told lie father brought another woman home away
joy,time qualified enter secondary school
fear,one evening saw old knew change something inhuman seconds really frightened
anger,mistakenly accused thief accidently gave fake coin counter realized handed over coin man called thief called witness
sadness,day woke find kitten wanted keep eaten neighbour dogs locked wife claimed dirtied sheets
disgust,day forced use public convenience place town filthy really made sick
shame,mother caught stealing food young boy
guilt,gave wife wanted locked cat killed dogs
joy,felt joy came know christ became christian
fear,broke window pane next door neighbour house
anger,brother not send transport money resume studies time unza
sadness,heard nephew passed away
disgust,father thought unrelaible son
shame,stole book class teacher caught rest class laughed attempt
guilt,insulted elderly person no reason
joy,uncle gave first year results opened envelope eyes ran two meant qualified major economics
fear,turned knob granny two band radio not hear broadcast broken knob much cost spare part not available not know tune radio
anger,peeped maurine bedroom saw two people maurine anbd thought why break promises why invited why old men go young girls
sadness,missed chance becoming graduate mining engineering prayed one week church not even selected
disgust,stormed room hoping cool soft music three band radio cassette young kaley explained aunt sold wanted buy clothes
