negative,tweedy talks canning stockbroker repairing pool yearn airborne tv sets nude groupies nod liven things
negative,movie certainly share clever moments biting dialogue not much lurking abstract surface
positive,film laundry list minor shortcomings numerous scenes gory mayhem worth price admission gory mayhem idea good time
positive,last metro melodramatic confined single theater company strategies deceptions tavernier concerned entire period history
positive,though lan yu lacks sense dramatic urgency film makes pleasing verisimilitude
negative,minor picture major identity crisis sort true sort bogus way
negative,anemic pretentious
positive,film beautifully mounted point issues subtly presented managing walk fine line regard question joan madness
positive,features surely funniest accurate depiction writer block ever
positive,far worst thanks topical issues raises performances stewart hardy essential feature decent full space battle
positive,makmalbaf follows resolutely realistic path uncompromising insight harsh existence kurdish refugees iran borderlands
negative,end film feels homogenized bit contrived looking back tattered ugly past glasses
positive,literary purists may not pleased far mainstream matinee style entertainment goes bang job pleasing crowds
positive,manga like heroine fights back abusers energetic satisfying not deep psychological
positive,brian de palma utterly mad cinema mad set piece mad style mad beautiful madness
positive,swashbuckling tale love betrayal revenge faith
negative,puts washington honest working man john q archibald pedestal keeps lifting pedestal higher
negative,unfamiliar mormon traditions may find singles ward occasionally bewildering
positive,spectacular every sense word even know orc uruk hai
positive,griffiths proves rare luminary continually raises standard profession
negative,theological matters aside movie clumsily sentimental ineptly directed may leave speaking tongues
negative,seagal ran movies years ago proof
positive,lesson prehistoric hilarity
negative,waterlogged script plumbs uncharted depths stupidity incoherence sexual banter
